0.25,"(0.4073554819525572, 0.45021346015522995, 0.4864462482801816, 0.511259896734702, 0.09661003407176244, 0.17097507528206374, 0.23372622100306598, 0.2777522492187382, 0.43974859800308236, 0.6591183250798618, 0.8291104994799937, 0.9495098039215686)"
0.25,"(0.4092076336860676, 0.45220034631349193, 0.4878294378758829, 0.5132815902850959, 0.09634121686746135, 0.1703314808679775, 0.2330723748492199, 0.2777522492187382, 0.43946611212737613, 0.6560963470578838, 0.8271051518864109, 0.9495098039215686)"
0.25,"(0.418264768177927, 0.4558787612829062, 0.4886687176796622, 0.5136356980380302, 0.09678944919069368, 0.1707369781484748, 0.23341959707144208, 0.2777522492187382, 0.4393663970276611, 0.6572888432871445, 0.8286203034015623, 0.9495098039215686)"
0.25,"(0.42350222052872966, 0.4584980740653494, 0.49102231467661833, 0.5188901851347808, 0.09686220051344499, 0.1707218815301173, 0.23341959707144208, 0.2777522492187382, 0.43913329679456087, 0.6568153584386598, 0.8286203034015623, 0.9495098039215686)"
0.25,"(0.4286689977883534, 0.4616114730271304, 0.4927529974333082, 0.5216880584237282, 0.09717084248875364, 0.1711492319574677, 0.23203783068967568, 0.2777522492187382, 0.4395606472219113, 0.6579264695497709, 0.8240508532438771, 0.9495098039215686)"
0.25,"(0.43421452950586553, 0.46350459118739545, 0.4942580022669091, 0.5230026834492413, 0.0978714169598199, 0.17185106410876796, 0.23203783068967568, 0.2777522492187382, 0.4411347212959854, 0.6584808151883195, 0.8240508532438771, 0.9495098039215686)"
0.25,"(0.4348975602233486, 0.46417708304798755, 0.4958286760958259, 0.5234866368674577, 0.09862057520897816, 0.17189463709351743, 0.232110582012427, 0.2777522492187382, 0.44415669931796337, 0.6549551741626785, 0.823817753010777, 0.9495098039215686)"
0.25,"(0.43502142082610157, 0.46491534379386895, 0.49676922501063997, 0.5244236170769202, 0.09834735116526232, 0.17241793703280098, 0.23248095238279737, 0.2777522492187382, 0.4436937363550005, 0.6563511855586899, 0.824928864121888, 0.9495098039215686)"
0.25,"(0.399156821710129, 0.44495318966256076, 0.4814886734800382, 0.507397727711226, 0.09520615932120574, 0.17166641960455867, 0.2346688230009019, 0.2777522492187382, 0.43488297751246197, 0.6578077837693208, 0.8353017537594833, 0.9495098039215686)"
0.25,"(0.40251863212926353, 0.4453207507687373, 0.4829003214705698, 0.5085715879718958, 0.09512818661165409, 0.17198088501336367, 0.23411311308147983, 0.2777522492187382, 0.43503560266508706, 0.6633633393248762, 0.8320610130187428, 0.9495098039215686)"
0.25,"(0.403800289573059, 0.4461352049841599, 0.4840136776185692, 0.5085179398040197, 0.09512818661165409, 0.17101049321365652, 0.23378631569585892, 0.2777522492187382, 0.43503560266508706, 0.6585892245507613, 0.8278943463520761, 0.9495098039215686)"
0.25,"(0.4102600244991219, 0.44739753907693364, 0.48604589621422817, 0.5100099778977155, 0.09657846841519678, 0.1710286486239688, 0.23344373512735977, 0.2777522492187382, 0.439344557599042, 0.6580194239809607, 0.8263327217022159, 0.9495098039215686)"
0.25,"(0.4131996125359688, 0.4500956661884758, 0.48868153975087936, 0.512516287771466, 0.09657846841519678, 0.1703314808679775, 0.2327898889735137, 0.2777522492187382, 0.439344557599042, 0.6560963470578838, 0.8243273741086331, 0.9495098039215686)"
0.25,"(0.4191784907059036, 0.45222895152658954, 0.48977479404232616, 0.5132635586824396, 0.09695725629398465, 0.1707369781484748, 0.2330723748492199, 0.2777522492187382, 0.43998558324006765, 0.6572888432871445, 0.8271051518864109, 0.9495098039215686)"
0.25,"(0.4242564466986422, 0.45821100889190275, 0.49211467439555145, 0.518025964784052, 0.09703000761673596, 0.17108420037069702, 0.2330723748492199, 0.2777522492187382, 0.43975248300696745, 0.6583305099538113, 0.8271051518864109, 0.9495098039215686)"
0.25,"(0.4277668599455293, 0.4610337039497215, 0.49326659850458016, 0.5209619081067765, 0.09706983238774351, 0.1711492319574677, 0.2323583435101885, 0.2777522492187382, 0.4398973475586116, 0.6579264695497709, 0.8255660047590285, 0.9495098039215686)"
0.25,"(0.43526950474290854, 0.4623228429106073, 0.49505578722500704, 0.5222550208693808, 0.09749718281509394, 0.17185106410876796, 0.2323583435101885, 0.2777522492187382, 0.44100845866972277, 0.6584808151883195, 0.8255660047590285, 0.9495098039215686)"
0.25,"(0.4382631473550169, 0.4631141015910136, 0.4959047149351859, 0.5235828390459052, 0.09824634106425219, 0.17194424026812055, 0.232110582012427, 0.2777522492187382, 0.44403043669170084, 0.6555760891953584, 0.823817753010777, 0.9495098039215686)"
0.25,"(0.43186739049999645, 0.4639154817298951, 0.4968785892557101, 0.5239410726451985, 0.09824634106425219, 0.1721203179851819, 0.23211863354221768, 0.2777522492187382, 0.44403043669170084, 0.6558609894802585, 0.8234137126067365, 0.9495098039215686)"
0.25,"(0.3996786816915371, 0.4447737497589852, 0.48170268550306283, 0.5064789817911303, 0.09552667214171856, 0.17170766096964782, 0.23457532136462328, 0.2777522492187382, 0.4353731735908933, 0.655789150228948, 0.8340690881200381, 0.9495098039215686)"
0.25,"(0.4021852248594468, 0.44560328821019646, 0.4825018307117404, 0.5073916844491583, 0.09515630177134819, 0.17139901899433915, 0.23403328011660635, 0.2777522492187382, 0.43473214794986764, 0.6591305350920719, 0.833323639281369, 0.9495098039215686)"
0.25,"(0.4081773425311076, 0.4461415693232699, 0.4847686482888997, 0.5089619082059293, 0.09544869943216691, 0.1710286486239688, 0.23342399685527923, 0.2777522492187382, 0.43552579874351843, 0.6580194239809607, 0.8263791948369246, 0.9495098039215686)"
0.25,"(0.40913314939764656, 0.44611437938334303, 0.4849509929468867, 0.5095751713914861, 0.0968989812357096, 0.1710286486239688, 0.233123222306847, 0.2777522492187382, 0.4398347536774734, 0.6580194239809607, 0.8258425256237846, 0.9495098039215686)"
0.25,"(0.41914723640873547, 0.4505618890026411, 0.4891971171481669, 0.5140504524262034, 0.0968989812357096, 0.1703314808679775, 0.2327898889735137, 0.2777522492187382, 0.4398347536774734, 0.6560963470578838, 0.8243273741086331, 0.9495098039215686)"
0.25,"(0.42113805642732355, 0.45350564116351594, 0.49049579837517776, 0.5133644647118207, 0.09764813948486784, 0.17080167794143544, 0.2327898889735137, 0.2777522492187382, 0.4417578306005503, 0.6573362816173154, 0.8243273741086331, 0.9495098039215686)"
0.25,"(0.4254265864852816, 0.45847938476471717, 0.49239454528556803, 0.5182386788554675, 0.097697742659471, 0.17114890016365766, 0.2327898889735137, 0.2777522492187382, 0.44135379019650994, 0.6583779482839821, 0.8243273741086331, 0.9495098039215686)"
0.25,"(0.42902522457961095, 0.4613093182949435, 0.4938648993627498, 0.5202602028915688, 0.09800638463477965, 0.17121393175042834, 0.2320111212879663, 0.2777522492187382, 0.44178114062386026, 0.6579739078799416, 0.8240508532438771, 0.9495098039215686)"
0.25,"(0.4362520263489655, 0.4628914870509236, 0.49537810612330974, 0.521560577756277, 0.09848359261198762, 0.1719006672833711, 0.23206072446256948, 0.2777522492187382, 0.44304308129756576, 0.6591017302209994, 0.8240508532438771, 0.9495098039215686)"
0.25,"(0.43021203481294645, 0.4622784228970916, 0.495203959867557, 0.5216294136075035, 0.09859356328647441, 0.17194424026812055, 0.23174826317184732, 0.2777522492187382, 0.4451415478028119, 0.6555760891953584, 0.8223026014956254, 0.9495098039215686)"
0.25,"(0.42971965331682394, 0.4634127456248194, 0.49601137118168304, 0.521738823848031, 0.09890802869527945, 0.1721203179851819, 0.23211863354221768, 0.2777522492187382, 0.4455038666433916, 0.6558609894802585, 0.8234137126067365, 0.9495098039215686)"
0.25,"(0.39764457860051616, 0.44415738820051825, 0.48115821781576606, 0.5045973752781828, 0.09590546002050646, 0.17141775083353045, 0.23457532136462328, 0.2777522492187382, 0.4368883251060448, 0.6543214370439673, 0.8340690881200381, 0.9495098039215686)"
0.25,"(0.4003755013207331, 0.4452891751234326, 0.4821715009518168, 0.5051092293061095, 0.09553508965013609, 0.1714235742670268, 0.23397529993528648, 0.2777522492187382, 0.4362472994650191, 0.6580251407476709, 0.8294394584904085, 0.9495098039215686)"
0.25,"(0.40846744834122267, 0.4456892995625043, 0.48440533027978727, 0.5073367228272765, 0.0958274873109548, 0.17073873848785143, 0.23305783583026243, 0.2777522492187382, 0.4370409502586699, 0.6565517107959801, 0.8245048179675326, 0.9495098039215686)"
0.25,"(0.4098621355144239, 0.4458605765504532, 0.48555637670577606, 0.5084397745602633, 0.09693054689227526, 0.17073873848785143, 0.23302972067056837, 0.2777522492187382, 0.4403082385259582, 0.6565517107959801, 0.8246098599843392, 0.9495098039215686)"
0.25,"(0.4176251048877448, 0.4508901372291681, 0.4891492176988622, 0.5126882714554867, 0.0972777691144975, 0.17036836811748107, 0.23269638733723505, 0.2777522492187382, 0.44134990519262485, 0.6559106851549543, 0.8230947084691879, 0.9495098039215686)"
0.25,"(0.41753344414330584, 0.453252120829758, 0.49042022449189393, 0.5131339025225886, 0.09837414958587794, 0.17077386539797834, 0.23269638733723505, 0.2777522492187382, 0.44438409322681294, 0.6571031813842152, 0.8230947084691879, 0.9495098039215686)"
0.25,"(0.4231467133592738, 0.45969698553524757, 0.4930496033774289, 0.5180063928391123, 0.09807653053825889, 0.17147569754927858, 0.23269638733723505, 0.2777522492187382, 0.4428689417116614, 0.6596599995660334, 0.8230947084691879, 0.9495098039215686)"
0.25,"(0.4236837520751279, 0.463954119239493, 0.49375416111334, 0.5196303621680423, 0.09879167657860818, 0.17190304797662898, 0.2317286354122601, 0.2777522492187382, 0.4516296254723452, 0.6607711106771444, 0.8212730754660993, 0.9495098039215686)"
0.25,"(0.42736468936457694, 0.4626065872582509, 0.4940603043217082, 0.5208205571430948, 0.09958939737632898, 0.17258978350957171, 0.23143101636464106, 0.2777522492187382, 0.4533817622244819, 0.6618989330182021, 0.8197579239509479, 0.9495098039215686)"
0.25,"(0.4256904313629227, 0.4637566945173039, 0.4946091019728212, 0.5203418790012334, 0.09996818525511686, 0.17254426169745735, 0.2314010409496251, 0.2777522492187382, 0.45576271460543427, 0.6592390928583621, 0.8207874499804738, 0.9495098039215686)"
0.25,"(0.42570578637992434, 0.46701708437751477, 0.495846938270301, 0.5203086379683752, 0.10028265066392188, 0.17308265825509841, 0.23211863354221768, 0.2777522492187382, 0.456125033446014, 0.6600616275518646, 0.8234137126067365, 0.9495098039215686)"
0.25,"(0.3972527160539478, 0.44426984075574777, 0.480760059662262, 0.5041655758151409, 0.09590546002050646, 0.1711091088582218, 0.23457532136462328, 0.2777522492187382, 0.4368883251060448, 0.6524695851921154, 0.8340690881200381, 0.9495098039215686)"
0.25,"(0.4049967251099839, 0.4462272932472775, 0.48254099621221325, 0.5054780950641471, 0.09553508965013609, 0.1714235742670268, 0.23397529993528648, 0.2777522492187382, 0.4362472994650191, 0.6580251407476709, 0.8294394584904085, 0.9495098039215686)"
0.25,"(0.40846744834122267, 0.4471588123000471, 0.4846256854207642, 0.5066800172663485, 0.0958274873109548, 0.17105320389665646, 0.23301980888545587, 0.2777522492187382, 0.4370409502586699, 0.6569140296365598, 0.8267923996668789, 0.9495098039215686)"
0.25,"(0.410654199633095, 0.44867566246508095, 0.48608197287177574, 0.5086186824204127, 0.09733705095731592, 0.17105320389665646, 0.23302972067056837, 0.2777522492187382, 0.44864157185929154, 0.6569140296365598, 0.8246098599843392, 0.9495098039215686)"
0.25,"(0.4172550535369305, 0.45222721023048285, 0.4888253581468843, 0.5124057531552161, 0.09768427317953815, 0.17036836811748107, 0.23269638733723505, 0.2777522492187382, 0.4496832385259582, 0.6559106851549543, 0.8230947084691879, 0.9495098039215686)"
0.25,"(0.41822926205028566, 0.4547597752368443, 0.4903249708107268, 0.5139048258354447, 0.09878065365091859, 0.17077386539797834, 0.23269638733723505, 0.2777522492187382, 0.45271742656014624, 0.6571031813842152, 0.8230947084691879, 0.9495098039215686)"
0.25,"(0.4172487414916423, 0.45951571098079746, 0.4919736376142832, 0.5180307846424631, 0.09848303460329953, 0.1711210876202006, 0.23269638733723505, 0.2777522492187382, 0.45120227504499477, 0.6581448480508818, 0.8230947084691879, 0.9495098039215686)"
0.25,"(0.4247034792418664, 0.4631872460539754, 0.4935140120420908, 0.5201983370151247, 0.09879167657860818, 0.1722502701988512, 0.23133751472836245, 0.2777522492187382, 0.4516296254723452, 0.6618822217882556, 0.8185252583115025, 0.9495098039215686)"
0.25,"(0.42769931412585765, 0.4639043884873469, 0.49326029092729434, 0.5200566696791606, 0.09958939737632898, 0.17254854214448256, 0.23133751472836245, 0.2777522492187382, 0.4533817622244819, 0.6587243298435991, 0.8185252583115025, 0.9495098039215686)"
0.25,"(0.4264687086029937, 0.4686215945217553, 0.494113186009286, 0.5205508429556317, 0.09996818525511686, 0.17222979628865234, 0.23138737227821998, 0.2777522492187382, 0.45576271460543427, 0.6536835373028066, 0.8182921580784022, 0.9495098039215686)"
0.25,"(0.42687592616656367, 0.468627311139134, 0.4958387158152673, 0.5207547724143299, 0.10028265066392188, 0.17335005886531787, 0.23175774264859034, 0.2777522492187382, 0.456125033446014, 0.6566357016259387, 0.8194032691895132, 0.9495098039215686)"
0.25,"(0.40134970983408813, 0.4431842727398212, 0.4818150394577622, 0.5045546937477766, 0.09590546002050646, 0.1708167111974031, 0.2343020973209074, 0.2777522492187382, 0.4368883251060448, 0.6516759343984647, 0.8336061251570751, 0.9495098039215686)"
0.25,"(0.4088881850103308, 0.4447361202078055, 0.48328090813388397, 0.5052894065669594, 0.09553508965013609, 0.1714235742670268, 0.23397529993528648, 0.2777522492187382, 0.4362472994650191, 0.6580251407476709, 0.8294394584904085, 0.9495098039215686)"
0.25,"(0.40926753677704764, 0.44559478850683204, 0.4846355515609543, 0.5060318655493211, 0.0958274873109548, 0.17076080623583775, 0.23301980888545587, 0.2777522492187382, 0.4370409502586699, 0.656120378842909, 0.8267923996668789, 0.9495098039215686)"
0.25,"(0.4050067412816777, 0.4476811916670002, 0.48547150912515663, 0.5061559947465147, 0.09733705095731592, 0.17076080623583775, 0.23302972067056837, 0.2777522492187382, 0.44864157185929154, 0.656120378842909, 0.8246098599843392, 0.9495098039215686)"
0.25,"(0.4112375438346988, 0.45151716051004326, 0.4879646144784682, 0.5086196075496495, 0.09840186577213074, 0.1703904358654674, 0.23269638733723505, 0.2777522492187382, 0.45207640091912066, 0.6554793532018832, 0.8230947084691879, 0.9495098039215686)"
0.25,"(0.4123557680010199, 0.4552323505221398, 0.4901605517577574, 0.5114530914094786, 0.09878065365091859, 0.17077386539797834, 0.23269638733723505, 0.2777522492187382, 0.45271742656014624, 0.6571031813842152, 0.8230947084691879, 0.9495098039215686)"
0.25,"(0.41943549278351466, 0.45840793235898325, 0.4923965788410706, 0.5175336232279226, 0.09848303460329953, 0.17146830984242278, 0.23207825546910318, 0.2777522492187382, 0.45120227504499477, 0.659255959161993, 0.8210893608756051, 0.9495098039215686)"
0.25,"(0.4249989932230797, 0.4632087130832534, 0.49384788186835227, 0.5211020603128335, 0.09879167657860818, 0.1718956602697732, 0.231367749044311, 0.2777522492187382, 0.4516296254723452, 0.6603670702731042, 0.8176511324373766, 0.9495098039215686)"
0.25,"(0.42836260533556136, 0.46736290507807005, 0.49430840225038153, 0.5210284939963851, 0.09996818525511686, 0.17246715625912037, 0.231367749044311, 0.2777522492187382, 0.45576271460543427, 0.6576721412914106, 0.8176511324373766, 0.9495098039215686)"
0.25,"(0.42668834733390715, 0.4689334948692899, 0.49582541252714807, 0.5213737047665684, 0.09996818525511686, 0.17251072924386981, 0.23175774264859034, 0.2777522492187382, 0.45576271460543427, 0.6541465002657695, 0.818933183719428, 0.9495098039215686)"
0.25,"(0.4260768460564253, 0.464594077199021, 0.4948382839411853, 0.5208900881558345, 0.10065302103429224, 0.17334267115846208, 0.23181947104365205, 0.2777522492187382, 0.4574070847280653, 0.6562316612218981, 0.8181924429786871, 0.9495098039215686)"
0.25,"(0.39434467080343366, 0.44166194138855236, 0.4816685305632361, 0.5043687014311592, 0.09653046002050644, 0.1708167111974031, 0.23368396545277553, 0.2777522492187382, 0.43978184362456335, 0.6516759343984647, 0.8326257330002123, 0.9495098039215686)"
0.25,"(0.40318074092471706, 0.44377033979308345, 0.48307354216233617, 0.5058733198917532, 0.09553508965013609, 0.17113117660620814, 0.232716142426129, 0.2777522492187382, 0.4362472994650191, 0.6572314899540201, 0.827478674176683, 0.9495098039215686)"
0.25,"(0.4028199899898052, 0.44486821610444593, 0.4838074425773776, 0.5060040636020589, 0.09619785768132517, 0.17076080623583775, 0.23240167701732398, 0.2777522492187382, 0.438152061369781, 0.656120378842909, 0.8258120075100163, 0.9495098039215686)"
0.25,"(0.4052943332994008, 0.44858335551422157, 0.48516777812318873, 0.5073265379415376, 0.0980546435499085, 0.17076080623583775, 0.23238543270283404, 0.2777522492187382, 0.451034734252454, 0.656120378842909, 0.8245553937534026, 0.9495098039215686)"
0.25,"(0.4132246436116159, 0.45460445576681063, 0.48910138598583486, 0.5098848990887266, 0.09840186577213074, 0.1703904358654674, 0.23176961349379452, 0.2777522492187382, 0.45207640091912066, 0.6554793532018832, 0.8202624644604732, 0.9495098039215686)"
0.25,"(0.4130958707026486, 0.4571321771568955, 0.4905351212927575, 0.5113576079407708, 0.09878065365091859, 0.17143555302900557, 0.23176961349379452, 0.2777522492187382, 0.45271742656014624, 0.6585766113359061, 0.8202624644604732, 0.9495098039215686)"
0.25,"(0.41759698164670256, 0.45991047311104205, 0.492654358400105, 0.5165790904661626, 0.09848303460329953, 0.17205599929494364, 0.23152185199603303, 0.2777522492187382, 0.45120227504499477, 0.6600812409655357, 0.818898142507916, 0.9495098039215686)"
0.25,"(0.4220503280338246, 0.4635920633749748, 0.493313270770854, 0.5198155463634402, 0.09917046445739607, 0.17216888431348903, 0.23044097520087053, 0.2777522492187382, 0.45401057785329757, 0.6608300332360671, 0.8148188884286619, 0.9495098039215686)"
0.25,"(0.42642815642091836, 0.46745739914565415, 0.49447196737461124, 0.5211844587714862, 0.09996818525511686, 0.1728294750997001, 0.23044097520087053, 0.2777522492187382, 0.45576271460543427, 0.6591872928065622, 0.8148188884286619, 0.9495098039215686)"
0.25,"(0.42597992277040486, 0.4648622547099905, 0.49442999319409253, 0.5206969939130309, 0.10033855562548723, 0.17287304808444956, 0.23049083275072807, 0.2777522492187382, 0.4570447658874856, 0.6546841346743716, 0.8145857881955617, 0.9495098039215686)"
0.25,"(0.4285689958645092, 0.46627638250605397, 0.49510165896577146, 0.5210626770089201, 0.10065302103429224, 0.1730694471147462, 0.2309311243008594, 0.2777522492187382, 0.4574070847280653, 0.6557686982589351, 0.8116564952662688, 0.9495098039215686)"
0.25,"(0.4050489096903665, 0.45022171633303004, 0.4816368762132052, 0.5108354740316091, 0.09502877367385346, 0.17131873625072472, 0.23470993424971992, 0.2777522492187382, 0.4349350875963517, 0.6596085211582933, 0.8364317512130103, 0.9495098039215686)"
0.25,"(0.4052280625571439, 0.45043576542501235, 0.483118850451816, 0.5095777406644432, 0.09495080096430181, 0.17072499938649605, 0.23470993424971992, 0.2777522492187382, 0.4350877127489768, 0.658655362116899, 0.8364317512130103, 0.9495098039215686)"
0.25,"(0.4112484626421575, 0.4524486401069689, 0.48447477108130405, 0.5108461441770688, 0.09495080096430181, 0.1707018512383479, 0.23410991282038313, 0.2777522492187382, 0.4350877127489768, 0.6586553621168989, 0.8318021215833807, 0.9495098039215686)"
0.25,"(0.41552144627634796, 0.4554683031017918, 0.48681778684101107, 0.5148783676128722, 0.09560852765651126, 0.1707018512383479, 0.23406897714786853, 0.2777522492187382, 0.43683984950111354, 0.6586553621168989, 0.8308822081634674, 0.9495098039215686)"
0.25,"(0.4204684755990575, 0.45892686939127336, 0.48851906912504656, 0.517147710577716, 0.09634121686746135, 0.17033148086797753, 0.2337484643273557, 0.2777522492187382, 0.43946611212737613, 0.6580143364758732, 0.8303920120850361, 0.9495098039215686)"
0.25,"(0.4325073057842028, 0.4632610958966363, 0.49288991107680086, 0.5213154691851124, 0.09672000474624924, 0.1703479499061857, 0.23303468736357877, 0.2777522492187382, 0.44010713776840177, 0.6571402106017472, 0.8286197647245532, 0.9495098039215686)"
0.25,"(0.4355023289443205, 0.4660964756592314, 0.49457414298060914, 0.5229906379666278, 0.09642238569863018, 0.17035956268953764, 0.2326643169932084, 0.2777522492187382, 0.4385919862532503, 0.6572181963414977, 0.8273377134425018, 0.9495098039215686)"
0.25,"(0.4352281767938757, 0.4672621610847411, 0.49495660281178605, 0.5255288394323777, 0.09715837810128923, 0.17149645417968998, 0.2326643169932084, 0.2777522492187382, 0.44013044779171184, 0.6603820933763624, 0.8273377134425018, 0.9495098039215686)"
0.25,"(0.438823216714233, 0.46879415952628883, 0.4991118955405383, 0.527007565886697, 0.09814919473759767, 0.17251275173979522, 0.23234380417269557, 0.2777522492187382, 0.44298657314783724, 0.6635806227881271, 0.8268475173640705, 0.9495098039215686)"
0.25,"(0.441944644135652, 0.4688001688802482, 0.5005216713801263, 0.527571167500878, 0.09889835298675592, 0.17224185931573965, 0.2330845449134363, 0.2777522492187382, 0.44600855116981525, 0.6583883150958195, 0.8292406797572328, 0.9495098039215686)"
0.25,"(0.44368795882549, 0.4690023783661266, 0.49967449022104365, 0.5268984569581909, 0.09891248526487915, 0.17269116107651686, 0.23278692586581726, 0.2777522492187382, 0.4466566993179634, 0.6591361783436827, 0.8277255282420815, 0.9495098039215686)"
0.25,"(0.4039396233386909, 0.4486739958622806, 0.4809787311031527, 0.5102337173031369, 0.09531612999569254, 0.1709982234302119, 0.2343697981952981, 0.2777522492187382, 0.43604619870746275, 0.6591183250798619, 0.8349165996978588, 0.9495098039215686)"
0.25,"(0.4055122872187282, 0.44975459469082174, 0.4831036678616878, 0.5111982518126535, 0.09523815728614089, 0.17134544565243412, 0.2343697981952981, 0.2777522492187382, 0.43619882386008785, 0.660229436190973, 0.8349165996978588, 0.9495098039215686)"
0.25,"(0.4089081830688788, 0.452094887395681, 0.48430195122397746, 0.5107323991392557, 0.09523815728614089, 0.17097507528206374, 0.2337697767659614, 0.2777522492187382, 0.43619882386008785, 0.6591183250798618, 0.8302869700682292, 0.9495098039215686)"
0.25,"(0.41552144627634796, 0.4546291526617143, 0.4867324199264145, 0.5137465656750186, 0.09560852765651126, 0.17097507528206374, 0.2340621744267801, 0.2777522492187382, 0.43683984950111354, 0.6591183250798618, 0.8308822081634673, 0.9495098039215686)"
0.25,"(0.4158853859979942, 0.45800661253945946, 0.4885847840874891, 0.5165625440832156, 0.09634121686746135, 0.17060470491169338, 0.23404608337497473, 0.2777522492187382, 0.43946611212737613, 0.6584772994388362, 0.8319071636001875, 0.9495098039215686)"
0.25,"(0.4263925944846319, 0.46185073906118296, 0.4919784439099929, 0.5195032950183398, 0.09672000474624924, 0.1713307150127035, 0.23303468736357877, 0.2777522492187382, 0.44010713776840177, 0.6601599917465284, 0.8286197647245532, 0.9495098039215686)"
0.25,"(0.4328951776901341, 0.4640533901456845, 0.4941157051819951, 0.5223881877148044, 0.09642238569863018, 0.17099510557383318, 0.2326643169932084, 0.2777522492187382, 0.4385919862532503, 0.6591963108196122, 0.8273377134425018, 0.9495098039215686)"
0.25,"(0.43462476843583375, 0.4666306706851055, 0.4959992338627562, 0.5255383176269942, 0.09780197251537544, 0.1714224560011836, 0.23234380417269557, 0.2777522492187382, 0.44187546203672606, 0.6593299048241739, 0.8268475173640705, 0.9495098039215686)"
0.25,"(0.4405115412075701, 0.46817533056399147, 0.49734686797266864, 0.526927099752506, 0.0978714169598199, 0.17212428815248385, 0.23234380417269557, 0.2777522492187382, 0.4411347212959854, 0.660861767569272, 0.8268475173640705, 0.9495098039215686)"
0.25,"(0.4409015279644929, 0.4678800103246573, 0.4997169493523283, 0.5273630483067421, 0.09862057520897816, 0.1721678611372333, 0.23271417454306592, 0.2777522492187382, 0.44415669931796337, 0.6573361265436309, 0.8281295686461217, 0.9495098039215686)"
0.25,"(0.44368795882549, 0.46879235170693623, 0.4994264732380327, 0.5263557412481183, 0.09863470748710138, 0.17269116107651686, 0.23278692586581726, 0.2777522492187382, 0.44480484746611154, 0.6591361783436827, 0.8277255282420815, 0.9495098039215686)"
0.25,"(0.40291366391310235, 0.4487201408425735, 0.4819422253894799, 0.5102617375392968, 0.09531612999569254, 0.1713250208158328, 0.2340225759730759, 0.2777522492187382, 0.43604619870746275, 0.6604003763619133, 0.8334014481827073, 0.9495098039215686)"
0.25,"(0.40390745685110935, 0.449189959951261, 0.4830537560119564, 0.5096440402997849, 0.09523815728614089, 0.17134544565243412, 0.2340965741515823, 0.2777522492187382, 0.43619882386008785, 0.660229436190973, 0.8344536367348958, 0.9495098039215686)"
0.25,"(0.40793851736389386, 0.45172077255221876, 0.4849736555337153, 0.51088284495273, 0.09523815728614089, 0.17097507528206374, 0.2337697767659614, 0.2777522492187382, 0.43619882386008785, 0.6591183250798618, 0.8302869700682292, 0.9495098039215686)"
0.25,"(0.41161197209076145, 0.4535136427765288, 0.4866469283558646, 0.5131639261788425, 0.09560852765651126, 0.17097507528206374, 0.23435979347439914, 0.2777522492187382, 0.43683984950111354, 0.6591183250798618, 0.8323973596786186, 0.9495098039215686)"
0.25,"(0.412253300696567, 0.45664402905474333, 0.48870002395144974, 0.5150423251740055, 0.09634121686746135, 0.17060470491169338, 0.23307096909123512, 0.2777522492187382, 0.43946611212737613, 0.6584772994388362, 0.8282351493399378, 0.9495098039215686)"
0.25,"(0.4248872713360183, 0.4602368018097129, 0.4927986313163888, 0.5186416073247071, 0.09672000474624924, 0.17101020219219068, 0.232380085900352, 0.2777522492187382, 0.44010713776840177, 0.659669795668097, 0.825437946542735, 0.9495098039215686)"
0.25,"(0.4271034719120863, 0.4615505915652669, 0.4936058872979674, 0.5205739848553502, 0.09642238569863018, 0.17099510557383318, 0.23200971552998156, 0.2777522492187382, 0.4385919862532503, 0.6591963108196122, 0.8241558952606838, 0.9495098039215686)"
0.25,"(0.4299554945901507, 0.46400257306744686, 0.493783672027936, 0.5235300627790593, 0.09752419473759769, 0.1714224560011836, 0.23200366811827375, 0.2777522492187382, 0.44002361018487424, 0.6593299048241739, 0.825332365848919, 0.9495098039215686)"
0.25,"(0.4364999107304243, 0.46608221309624653, 0.4963180243678616, 0.5254263740030688, 0.0978714169598199, 0.17212428815248385, 0.23200366811827375, 0.2777522492187382, 0.4411347212959854, 0.660861767569272, 0.825332365848919, 0.9495098039215686)"
0.25,"(0.4394354683384934, 0.46624700185000784, 0.49798281622075, 0.5260871618400115, 0.09862057520897816, 0.1721678611372333, 0.23237403848864419, 0.2777522492187382, 0.44415669931796337, 0.6573361265436309, 0.8266144171309703, 0.9495098039215686)"
0.25,"(0.44202596792620624, 0.4676178198811629, 0.49893534565365016, 0.5267449372969382, 0.09863470748710138, 0.17269116107651686, 0.2324467898113955, 0.2777522492187382, 0.44480484746611154, 0.6587321379396424, 0.8262103767269299, 0.9495098039215686)"
0.25,"(0.40166475558199594, 0.44674453703563444, 0.4809827750651027, 0.5084443281416919, 0.09531612999569254, 0.1713250208158328, 0.23434308879358876, 0.2777522492187382, 0.43604619870746275, 0.6604003763619133, 0.8338916442611387, 0.9495098039215686)"
0.25,"(0.4009474003177464, 0.4476561293526618, 0.4825973106453818, 0.5083447212685063, 0.09523815728614089, 0.17134544565243412, 0.23406986474987287, 0.2777522492187382, 0.43619882386008785, 0.660229436190973, 0.8334286812981756, 0.9495098039215686)"
0.25,"(0.4063282537351299, 0.4501009945409702, 0.48439043551080474, 0.5107231949459257, 0.09523815728614089, 0.17097507528206374, 0.2343879086340932, 0.2777522492187382, 0.43619882386008785, 0.6591183250798618, 0.832292317661812, 0.9495098039215686)"
