0.25,0.3,0.6,0.2,"(0.42297526922449197, 0.43721980597306764, 0.4724886993614475, 0.49888288969961575, 0.09851544385661898, 0.1785741611090138, 0.2332427397790446, 0.27797132020870446, 0.42988041249423825, 0.664018961856771, 0.8222865512376397, 0.9483986928104574)"
0.25,0.3,0.6,0.3,"(0.426475155965423, 0.4373241793195673, 0.4740916136670506, 0.49970057805566437, 0.09818211052328565, 0.17864624860883024, 0.2338033201445996, 0.27797132020870446, 0.4283652609790867, 0.6796439618567711, 0.8238606253117137, 0.9483986928104574)"
0.25,0.3,0.6,0.4,"(0.4255611187434945, 0.43666739958214756, 0.47393485926012685, 0.5009877873136743, 0.09814935370986848, 0.17806438258980578, 0.2337671534551148, 0.27797132020870446, 0.4335041498679756, 0.6773291470419563, 0.8240132504643388, 0.9483986928104574)"
0.25,0.3,0.6,0.5,"(0.4256113782182716, 0.43540107665258737, 0.47395983314188356, 0.4991329340793184, 0.09814935370986848, 0.17803626743011172, 0.2337671534551148, 0.27797132020870446, 0.4335041498679756, 0.6774341890587631, 0.8240132504643388, 0.9483986928104574)"
0.25,0.3,0.6,0.6,"(0.4215600836614002, 0.4320701204197021, 0.469108501415113, 0.4981518630533517, 0.09760290562243679, 0.17734454629721413, 0.23379404034746276, 0.27797132020870446, 0.43257822394204964, 0.6755823372069112, 0.8204603763232294, 0.9483986928104574)"
0.25,0.3,0.6,0.7,"(0.4203100627123638, 0.43006678158516415, 0.4673182415710967, 0.4985702523421522, 0.09731686106590041, 0.17662695370462153, 0.2340864380082815, 0.27797132020870446, 0.43019727156109727, 0.6745246448992188, 0.8212540271168803, 0.9483986928104574)"
0.25,0.3,0.6,0.8,"(0.4172351131802204, 0.4309936423244167, 0.46545294437838297, 0.5018965777591813, 0.09730432399979193, 0.17777546880260472, 0.2349740737643383, 0.27797132020870446, 0.4282000939021549, 0.6720120186365927, 0.8250779809408342, 0.9483986928104574)"
0.25,0.3,0.6,0.9,"(0.41596575835247485, 0.4321028086322927, 0.46582419967548383, 0.5009190055571036, 0.09733103340150133, 0.17681393034106624, 0.2349740737643383, 0.27797132020870446, 0.42882100893483466, 0.6705414304012985, 0.8250779809408342, 0.9483986928104574)"
0.25,0.3,0.6,1.0,"(0.41487238270653864, 0.4349663226953856, 0.46622043366371657, 0.5008950075850035, 0.09802547784594577, 0.1763199586175863, 0.23462685154211604, 0.27797132020870446, 0.4310432311570569, 0.668611230971099, 0.8239668698297231, 0.9483986928104574)"
0.25,0.3,0.7,0.0,"(0.4215485038287175, 0.4319953931957764, 0.4660621815687264, 0.49340238656508384, 0.09642394739012253, 0.17654394774490287, 0.23488710990167563, 0.27797132020870446, 0.408263765252591, 0.6530056233434325, 0.8257624870665167, 0.9483986928104574)"
0.25,0.3,0.7,0.1,"(0.42077377899606283, 0.4345677356921392, 0.4705038690890815, 0.497048984193524, 0.09779810563928078, 0.17753580132065402, 0.23392557144013715, 0.27797132020870446, 0.4272541498679756, 0.6558993037371131, 0.8242918988312227, 0.9483986928104574)"
0.25,0.3,0.7,0.2,"(0.42274464692317626, 0.4345061324668698, 0.47134643477520155, 0.4967675850395562, 0.09811861845979358, 0.17827654206139476, 0.23356325259955743, 0.27797132020870446, 0.42876930138312713, 0.6584634063012156, 0.8227767473160711, 0.9483986928104574)"
0.25,0.3,0.7,0.3,"(0.4242200218920523, 0.4357727273568321, 0.47406046375784056, 0.4978699188843227, 0.09778528512646026, 0.17838720980812484, 0.2344861518056921, 0.27797132020870446, 0.4272541498679756, 0.6732782211160304, 0.8258659729052966, 0.9483986928104574)"
0.25,0.3,0.7,0.4,"(0.42543725814074146, 0.43563045043619136, 0.4730463600858023, 0.499187926156028, 0.09743806290423805, 0.17776676354218676, 0.2337952686148089, 0.27797132020870446, 0.42683748320130893, 0.6717735914864008, 0.8237097957491195, 0.9483986928104574)"
0.25,0.3,0.7,0.5,"(0.42439414196958236, 0.4339429493132842, 0.4730911002368934, 0.4976962306683996, 0.09775252831304308, 0.17773864838249268, 0.23408766627562763, 0.27797132020870446, 0.43239303875686447, 0.6718786335032074, 0.8245034465427703, 0.9483986928104574)"
0.25,0.3,0.7,0.6,"(0.4232407116314261, 0.4338775762183508, 0.4713605583942228, 0.49863231567688776, 0.09787381526834645, 0.1777876679903358, 0.23444135055359647, 0.27797132020870446, 0.4321753860392118, 0.6713088329334069, 0.8251172390683276, 0.9483986928104574)"
0.25,0.3,0.7,0.7,"(0.4196095616817522, 0.43030260605526854, 0.4672560178905915, 0.4977609948314454, 0.09692712183687549, 0.1766839445860805, 0.23503136726203425, 0.27797132020870446, 0.42811393822776395, 0.6694592854220947, 0.8274260413771299, 0.9483986928104574)"
0.25,0.3,0.7,0.8,"(0.41704478830561836, 0.4307714672462639, 0.46558568931535066, 0.5012634940080264, 0.09765154622201415, 0.1774282465803825, 0.235621383970472, 0.27797132020870446, 0.42931120501326603, 0.6704968671214411, 0.8297348436859322, 0.9483986928104574)"
0.25,0.3,0.7,0.9,"(0.4164961993440436, 0.43277535205197654, 0.46558004252518537, 0.5006866226114053, 0.09767825562372355, 0.17681393034106624, 0.23598370281105172, 0.27797132020870446, 0.4299321200459458, 0.6705414304012985, 0.8312499952010837, 0.9483986928104574)"
0.25,0.3,0.7,1.0,"(0.4156459664764377, 0.4339423781175619, 0.46570790054212285, 0.49953915102568475, 0.0980853437463289, 0.17666718083980854, 0.23530968320320858, 0.27797132020870446, 0.4310432311570569, 0.6697223420822102, 0.825972217423306, 0.9483986928104574)"
0.25,0.3,0.8,0.0,"(0.4216302448588035, 0.43063504946186365, 0.46509130719009373, 0.49241203503063813, 0.09650696143865381, 0.17590432786186191, 0.2342948667150928, 0.27797132020870446, 0.4061270131158388, 0.6512992741370833, 0.8235483163740851, 0.9483986928104574)"
0.25,0.3,0.8,0.1,"(0.4209332753541267, 0.43284827282593874, 0.4712813471550892, 0.4953487805325999, 0.09811861845979358, 0.17693476168452668, 0.23333332825355432, 0.27797132020870446, 0.42876930138312713, 0.653452213790023, 0.822077728138791, 0.9483986928104574)"
0.25,0.3,0.8,0.2,"(0.4218671546419991, 0.43358424943453944, 0.4721907735528154, 0.49611161206164744, 0.09811861845979358, 0.17767550242526742, 0.23324878719075237, 0.27797132020870446, 0.42876930138312713, 0.6560163163541257, 0.8224144284754913, 0.9483986928104574)"
0.25,0.3,0.8,0.3,"(0.42461188443862063, 0.43381850623569185, 0.4732622269101512, 0.49714376820469297, 0.09778528512646026, 0.1780948121473061, 0.2338939086191093, 0.27797132020870446, 0.4272541498679756, 0.6726829830207923, 0.823651802212865, 0.9483986928104574)"
0.25,0.3,0.8,0.4,"(0.42543725814074146, 0.4348767190861974, 0.47472890159249087, 0.49861261245777516, 0.09778528512646027, 0.17811398576440898, 0.23320302542822607, 0.27797132020870446, 0.42794859431242005, 0.6728152581530674, 0.8214956250566879, 0.9483986928104574)"
0.25,0.3,0.8,0.5,"(0.42376419565342605, 0.4332215613117734, 0.47439770764643774, 0.4973342530986258, 0.09778528512646027, 0.17773864838249268, 0.23385774192962447, 0.27797132020870446, 0.42794859431242005, 0.6718786335032074, 0.8238044273654902, 0.9483986928104574)"
0.25,0.3,0.8,0.6,"(0.4207537006015931, 0.4320907449590203, 0.4709217432969004, 0.49817519342910327, 0.09747356992430718, 0.1778080928269371, 0.2345090452552124, 0.27797132020870446, 0.4309578535716793, 0.6711378927624667, 0.8259333714061988, 0.9483986928104574)"
0.25,0.3,0.8,0.7,"(0.4200714648419137, 0.4310802424711562, 0.46805771791307266, 0.49856075549325085, 0.09754756810281355, 0.17777190754904346, 0.23537683974142798, 0.27797132020870446, 0.43160600171982744, 0.671852447815257, 0.8300940255668531, 0.9483986928104574)"
0.25,0.3,0.8,0.8,"(0.41589365578075016, 0.4288186535944528, 0.46529132987287236, 0.49970425809477287, 0.09787516709112683, 0.1774282465803825, 0.23566923740224668, 0.27797132020870446, 0.4316921573942184, 0.6704968671214411, 0.8308876763605039, 0.9483986928104574)"
0.25,0.3,0.8,0.9,"(0.4142618107904027, 0.43056007862884893, 0.46728612933792685, 0.498914675902511, 0.09824909871505844, 0.17681393034106624, 0.2353914596244689, 0.27797132020870446, 0.43342418353800927, 0.6701373899972581, 0.829035824508652, 0.9483986928104574)"
0.25,0.3,0.8,1.0,"(0.4159469806351004, 0.43261256192953507, 0.4697538819919492, 0.49892480371341635, 0.09835856779004475, 0.1763199586175863, 0.23471744001662573, 0.27797132020870446, 0.43342418353800927, 0.6682071905670586, 0.8237580467308743, 0.9483986928104574)"
0.25,0.3,0.9,0.0,"(0.4218601242790894, 0.43184021006899403, 0.4656484530895132, 0.4924291945509423, 0.09650696143865381, 0.17590432786186191, 0.23333332825355432, 0.27797132020870446, 0.4061270131158388, 0.6512992741370833, 0.822077728138791, 0.9483986928104574)"
0.25,0.3,0.9,0.1,"(0.42020795352282875, 0.43354978526397125, 0.47071056690005314, 0.49530275127401785, 0.09811861845979358, 0.17663714263690763, 0.23370369862392473, 0.27797132020870446, 0.42876930138312713, 0.6519370622748716, 0.8227187537798167, 0.9483986928104574)"
0.25,0.3,0.9,0.2,"(0.42130132916876484, 0.4349066490740475, 0.47191326112652326, 0.49586018605618093, 0.0984658406820158, 0.17775667125643624, 0.23269323163519687, 0.27797132020870446, 0.42988041249423825, 0.6568821172199265, 0.8187107247717875, 0.9483986928104574)"
0.25,0.3,0.9,0.3,"(0.42277670413764085, 0.4337343514556869, 0.47384679158738907, 0.4969139229971279, 0.0984658406820158, 0.1781649580507853, 0.2336161308413315, 0.27797132020870446, 0.42988041249423825, 0.6732120835498929, 0.8217999503610133, 0.9483986928104574)"
0.25,0.3,0.9,0.4,"(0.4248386855441922, 0.43346828910366003, 0.47415204655065535, 0.4980046768311445, 0.09778528512646027, 0.17780534378910035, 0.23320302542822607, 0.27797132020870446, 0.42794859431242005, 0.6709634063012156, 0.8214956250566879, 0.9483986928104574)"
0.25,0.3,0.9,0.5,"(0.4248386855441922, 0.43215477046169426, 0.47365363008220857, 0.49760658471644337, 0.09745195179312692, 0.177430006407184, 0.23385774192962447, 0.27797132020870446, 0.4264334427972685, 0.6700267816513557, 0.8238044273654902, 0.9483986928104574)"
0.25,0.3,0.9,0.6,"(0.42324082243781525, 0.43365961523693597, 0.4729614119075017, 0.49991966845074765, 0.0981742989338597, 0.17749945085162847, 0.23480666430283145, 0.27797132020870446, 0.4329469755608013, 0.6692860409106148, 0.8274485229213504, 0.9483986928104574)"
0.25,0.3,0.9,0.7,"(0.41696552728404207, 0.4320371284710799, 0.4698775902269272, 0.49944536543640006, 0.09789479032503579, 0.17777190754904346, 0.23480666430283145, 0.27797132020870446, 0.43271711283093856, 0.671852447815257, 0.8274485229213504, 0.9483986928104574)"
0.25,0.3,0.9,0.8,"(0.41875407911531076, 0.4339655689485527, 0.4709173476791388, 0.5040670053083892, 0.09856961153557126, 0.17777546880260472, 0.2353914596244689, 0.27797132020870446, 0.4339143796164406, 0.6716079782325522, 0.829035824508652, 0.9483986928104574)"
0.25,0.3,0.9,0.9,"(0.41813051056493905, 0.43274598708141737, 0.46893606897157913, 0.5000823569408533, 0.09824909871505844, 0.17681393034106624, 0.23511368184669112, 0.27797132020870446, 0.43342418353800927, 0.6701373899972581, 0.8271839726568003, 0.9483986928104574)"
0.25,0.3,0.9,1.0,"(0.4165448647810019, 0.43212262034622884, 0.4703244942744696, 0.4987259109576522, 0.09763494500759844, 0.17633384750647516, 0.23443966223884796, 0.27797132020870446, 0.4281464057602315, 0.6678031501630181, 0.8219061948790226, 0.9483986928104574)"
0.25,0.3,1.0,0.0,"(0.4209049230275054, 0.4325026446373568, 0.4658136567891706, 0.49217846145335264, 0.09684789909576792, 0.1749894248636256, 0.23305555047577659, 0.27797132020870446, 0.4074712244600502, 0.6460804189182283, 0.8202258762869391, 0.9483986928104574)"
0.25,0.3,1.0,0.1,"(0.4209049230275054, 0.4355782121951461, 0.46904009794770596, 0.49616409921241456, 0.0978516869745558, 0.17601985868629033, 0.23342592084614694, 0.27797132020870446, 0.42582058343440915, 0.6482333585711679, 0.8208669019279647, 0.9483986928104574)"
0.25,0.3,1.0,0.2,"(0.42263931601629506, 0.4351842894515951, 0.47313586226621035, 0.497062694244306, 0.0984658406820158, 0.17750170614639865, 0.23269323163519687, 0.27797132020870446, 0.42988041249423825, 0.6546935650313744, 0.8187107247717875, 0.9483986928104574)"
0.25,0.3,1.0,0.3,"(0.4238495776733515, 0.434866339764978, 0.47492693839140493, 0.49829406929023273, 0.09813250734868248, 0.17781034812170732, 0.2342609721111728, 0.27797132020870446, 0.4283652609790867, 0.6565454168832262, 0.824426212987276, 0.9483986928104574)"
0.25,0.3,1.0,0.4,"(0.4250668139220407, 0.4361882540445832, 0.4766717045604978, 0.5008488975927323, 0.09814639623757136, 0.17780534378910035, 0.23327246987267053, 0.27797132020870446, 0.42865566501949076, 0.6709634063012156, 0.8207548843159473, 0.9483986928104574)"
0.25,0.3,1.0,0.5,"(0.4260681668059709, 0.43475824955206854, 0.4746708711747542, 0.49869307265960844, 0.09813305756877053, 0.177430006407184, 0.23392718637406895, 0.27797132020870446, 0.4278543829682087, 0.6700267816513557, 0.8230636866247496, 0.9483986928104574)"
0.25,0.3,1.0,0.6,"(0.41920105537089003, 0.43370288600181156, 0.47301194901579635, 0.49967539904279346, 0.0981742989338597, 0.17749945085162847, 0.23455559592676314, 0.27797132020870446, 0.4329469755608013, 0.6692860409106148, 0.8262175861021784, 0.9483986928104574)"
0.25,0.3,1.0,0.7,"(0.4189964280444491, 0.4347291567649025, 0.4718115663060922, 0.501328593210937, 0.098242012547258, 0.17746326557373482, 0.23455559592676314, 0.27797132020870446, 0.4338282239420497, 0.6700005959634051, 0.8262175861021784, 0.9483986928104574)"
0.25,0.3,1.0,0.8,"(0.41668271765790205, 0.43360898015561833, 0.4705407940459621, 0.499268685413419, 0.09824281414995034, 0.17746682682729606, 0.23484799358758185, 0.27797132020870446, 0.42974771294977393, 0.6697561263807005, 0.8270112368958293, 0.9483986928104574)"
0.25,0.3,1.0,0.9,"(0.41598245868781447, 0.43148474536178394, 0.46683463399112735, 0.4985976640377527, 0.09792230132943752, 0.17681393034106624, 0.2347931690261783, 0.27797132020870446, 0.4292575168713426, 0.6701373899972581, 0.8266937765783688, 0.9483986928104574)"
0.25,0.3,1.0,1.0,"(0.4170213830720455, 0.4322109790833061, 0.46907454710582647, 0.49878529317250636, 0.09795545782811126, 0.17633384750647516, 0.23476399068817644, 0.27797132020870446, 0.4298130724268982, 0.6678031501630181, 0.8240422614268537, 0.9483986928104574)"
0.25,0.4,0.0,0.0,"(0.41810200157081834, 0.43177050167515996, 0.4634191521501051, 0.49577231540822253, 0.09660416629329754, 0.1760034606345299, 0.2336586623171781, 0.27797132020870446, 0.40825648087030664, 0.6578862743531158, 0.817763425196487, 0.9483986928104574)"
0.25,0.4,0.0,0.1,"(0.41534831066672917, 0.4349074086913298, 0.46900358353205723, 0.4991978608838009, 0.09824921696651139, 0.17716388389877832, 0.2336586623171781, 0.27797132020870446, 0.4334434466822724, 0.6593459115954854, 0.817763425196487, 0.9483986928104574)"
0.25,0.4,0.0,0.2,"(0.41386307247422466, 0.4344503696450626, 0.46984126755361566, 0.4999386082628563, 0.09894010015739457, 0.17649614885604326, 0.23395105997799678, 0.27797132020870446, 0.4355996238384496, 0.6578140488503873, 0.8185570759901378, 0.9483986928104574)"
0.25,0.4,0.0,0.3,"(0.4148414104082266, 0.4350724372096794, 0.4709909422663998, 0.500135087709466, 0.09894010015739457, 0.17691884571256364, 0.23415436284195168, 0.27797132020870446, 0.4355996238384496, 0.6590339400702787, 0.8182985382316, 0.9483986928104574)"
0.25,0.4,0.0,0.4,"(0.4148803894051766, 0.4346798198579152, 0.4715886358140918, 0.5005026891874313, 0.09894010015739457, 0.17660174606786136, 0.23407134879342037, 0.27797132020870446, 0.4355996238384496, 0.6747016601497635, 0.8187686237016856, 0.9483986928104574)"
0.25,0.4,0.0,0.5,"(0.41432100536747546, 0.4365285862057016, 0.47122984542862023, 0.5004899520468179, 0.09933692555421998, 0.17660831442111163, 0.2331045889450816, 0.27797132020870446, 0.4367107349495607, 0.6743191722672756, 0.8165765347448908, 0.9483986928104574)"
0.25,0.4,0.0,0.6,"(0.4116026678093078, 0.43509396911515025, 0.4688192745562418, 0.5016376711418101, 0.09849285841916926, 0.1762938490123066, 0.23375589227066954, 0.27797132020870446, 0.4342696575084833, 0.6739568534266959, 0.8187054787855995, 0.9483986928104574)"
0.25,0.4,0.0,0.7,"(0.4116026678093078, 0.4349388214085797, 0.46847667430253703, 0.5063085267309835, 0.09849285841916926, 0.17592976320704432, 0.23375589227066954, 0.27797132020870446, 0.4342696575084833, 0.6741076829892901, 0.8187054787855995, 0.9483986928104574)"
0.25,0.4,0.0,0.8,"(0.4101833886581664, 0.43174287398106537, 0.4679550336922942, 0.5049626197707565, 0.09881337123968208, 0.17568581733809846, 0.23409009595155508, 0.27797132020870446, 0.4347598535869146, 0.6737482058651072, 0.8205240850159704, 0.9483986928104574)"
0.25,0.4,0.0,0.9,"(0.4090397535374531, 0.4300033587835106, 0.4680857875645479, 0.5025773083295973, 0.0981527223647475, 0.1756700568968061, 0.23409009595155508, 0.27797132020870446, 0.4327545059933317, 0.6729563506614872, 0.8205240850159704, 0.9483986928104574)"
0.25,0.4,0.0,1.0,"(0.4066836543401786, 0.42970433539820246, 0.46725529751093664, 0.5031940683092636, 0.0971689918962395, 0.17522568834792934, 0.23338055488875314, 0.27797132020870446, 0.42764919463802037, 0.6710261512312878, 0.8178978223897079, 0.9483986928104574)"
0.25,0.4,0.1,0.0,"(0.4144881359241468, 0.43027843446514813, 0.4621033867692502, 0.49465996819326763, 0.09658374145669625, 0.1760452666545968, 0.23336104326955906, 0.27797132020870446, 0.40849686548569125, 0.6579337126832865, 0.8172732291180558, 0.9483986928104574)"
0.25,0.4,0.1,0.1,"(0.41756389063461674, 0.43664806661286376, 0.4690303890758943, 0.49975647435801296, 0.09824921696651139, 0.17715201305357411, 0.23336104326955906, 0.27797132020870446, 0.4334434466822724, 0.6607075673689059, 0.8172732291180558, 0.9483986928104574)"
0.25,0.4,0.1,0.2,"(0.41620178174732986, 0.4355102245088881, 0.4694820992519233, 0.49973121096906586, 0.09894010015739457, 0.17715201305357411, 0.23365344093037776, 0.27797132020870446, 0.4355996238384496, 0.6607075673689059, 0.8180668799117066, 0.9483986928104574)"
0.25,0.4,0.1,0.3,"(0.41506573442970773, 0.4358303675801183, 0.4703601243708022, 0.5001555636028729, 0.09894010015739457, 0.17725530023132935, 0.2335643461335139, 0.27797132020870446, 0.4355996238384496, 0.6762704073067459, 0.8170146913595179, 0.9483986928104574)"
0.25,0.4,0.1,0.4,"(0.4115542026046536, 0.4356229315370521, 0.4714646978637145, 0.5000965643116829, 0.09894010015739457, 0.17691038804316997, 0.2334532169252885, 0.27797132020870446, 0.4355996238384496, 0.6765535120016154, 0.8177882315448227, 0.9483986928104574)"
0.25,0.4,0.1,0.5,"(0.4133241006623737, 0.43616726672898337, 0.4719711188829881, 0.5002639711430203, 0.09894010015739457, 0.17691695639642024, 0.23280696989746255, 0.27797132020870446, 0.4355996238384496, 0.6761710241191274, 0.8160863386664593, 0.9483986928104574)"
0.25,0.4,0.1,0.6,"(0.41067894147243156, 0.43549108767518513, 0.4688073310692298, 0.500600415943986, 0.09879047746678829, 0.17693511180673255, 0.2334582732230505, 0.27797132020870446, 0.43578480902363476, 0.6756012235493268, 0.8182152827071681, 0.9483986928104574)"
0.25,0.4,0.1,0.7,"(0.41067894147243156, 0.4360725840923558, 0.4683602297672367, 0.5013968571176078, 0.09879047746678829, 0.17592976320704432, 0.23382059206363018, 0.27797132020870446, 0.43578480902363476, 0.6741076829892901, 0.8197304342223197, 0.9483986928104574)"
0.25,0.4,0.1,0.8,"(0.4070729110294178, 0.4315991101857913, 0.46796180533474724, 0.5035624185352986, 0.09881337123968208, 0.1753385951158762, 0.23379247690393604, 0.27797132020870446, 0.4347598535869146, 0.6726370947539961, 0.820033888937539, 0.9483986928104574)"
0.25,0.4,0.1,0.9,"(0.4117637007255477, 0.4307287199184564, 0.46802747965162833, 0.5018294014692566, 0.0981527223647475, 0.1756700568968061, 0.23409009595155508, 0.27797132020870446, 0.4327545059933317, 0.6729563506614872, 0.8215490404526906, 0.9483986928104574)"
0.25,0.4,0.1,1.0,"(0.41156776945226353, 0.4312318275044829, 0.4700745863912653, 0.5016402367892695, 0.0971689918962395, 0.17557291057015156, 0.2327395292477275, 0.27797132020870446, 0.42764919463802037, 0.6721372623423989, 0.8158924747961248, 0.9483986928104574)"
0.25,0.4,0.2,0.0,"(0.4138877000423868, 0.4310396230801389, 0.4642395199688165, 0.4960178022536404, 0.09623164878834117, 0.17607936376316197, 0.23335600193057943, 0.27797132020870446, 0.4071526541414799, 0.6579337126832865, 0.8177891021339287, 0.9483986928104574)"
0.25,0.4,0.2,0.1,"(0.4158647640422759, 0.4349087880199873, 0.4699450907146893, 0.4988879598895522, 0.09792027244630444, 0.17750662298265213, 0.23335600193057943, 0.27797132020870446, 0.43169859431242, 0.6611977634473373, 0.8177891021339287, 0.9483986928104574)"
0.25,0.4,0.2,0.2,"(0.4134795587172597, 0.4357913358451742, 0.47087215783392045, 0.5000007109789254, 0.09824565571295012, 0.17715940076042988, 0.23364839959139813, 0.27797132020870446, 0.4330428056566314, 0.6600866523362262, 0.8185827529275795, 0.9483986928104574)"
0.25,0.4,0.2,0.3,"(0.41695169172898733, 0.43638364306581395, 0.47162828957670133, 0.5008317130342994, 0.09859287793517234, 0.17793670754602828, 0.23355930479453427, 0.27797132020870446, 0.4345579571717829, 0.6780426546672286, 0.817530564375391, 0.9483986928104574)"
0.25,0.4,0.2,0.4,"(0.41329292731326783, 0.4362272704489633, 0.4726944835142479, 0.5024703767742732, 0.09859287793517234, 0.1776273168128277, 0.23280714994528323, 0.27797132020870446, 0.4345579571717829, 0.6785588595951982, 0.8173237124038332, 0.9483986928104574)"
0.25,0.4,0.2,0.5,"(0.41451016356195697, 0.4362891928880436, 0.4727260555658677, 0.5002774929145017, 0.09859287793517234, 0.17727156632549826, 0.23309432621930165, 0.27797132020870446, 0.4345579571717829, 0.6766612201975588, 0.8171974497775704, 0.9483986928104574)"
0.25,0.4,0.2,0.6,"(0.4151572502656376, 0.4347772549856626, 0.4695018047493625, 0.5012276495206458, 0.09804642984774065, 0.17759836371111917, 0.23374562954488956, 0.27797132020870446, 0.433632031245857, 0.67794327147961, 0.8193263938182792, 0.9483986928104574)"
0.25,0.4,0.2,0.7,"(0.41539053427543726, 0.4331072369369208, 0.4693065841074718, 0.5020362058486071, 0.09844325524456606, 0.17656025829801378, 0.2340798332257751, 0.27797132020870446, 0.4347431423569681, 0.6763953830934866, 0.8211450000486501, 0.9483986928104574)"
0.25,0.4,0.2,0.8,"(0.41153831308436223, 0.4300355071538378, 0.4690001155620562, 0.5049164619229853, 0.09876376806507887, 0.1763950371962545, 0.2340798332257751, 0.27797132020870446, 0.4352333384353994, 0.6747285980219698, 0.8211450000486501, 0.9483986928104574)"
0.25,0.4,0.2,0.9,"(0.4128514485334209, 0.4296596572586649, 0.4673541626759073, 0.502707616047083, 0.09748975909200668, 0.1760246668258841, 0.2340798332257751, 0.27797132020870446, 0.4287637051275308, 0.6734465467399187, 0.8211450000486501, 0.9483986928104574)"
0.25,0.4,0.2,1.0,"(0.4127275879306678, 0.43109059275482875, 0.46867227087820157, 0.5015700537670009, 0.09682176967401726, 0.1759275204992296, 0.2330268855695666, 0.27797132020870446, 0.4266075279713537, 0.6726274584208303, 0.8170035859072359, 0.9483986928104574)"
0.25,0.4,0.3,0.0,"(0.4141188868285261, 0.4300439423508396, 0.4654483834321482, 0.4952502553253285, 0.0965649821216745, 0.17670378019640195, 0.23326961171261026, 0.27797132020870446, 0.4086678056566314, 0.6597059600437692, 0.8179417272865539, 0.9483986928104574)"
0.25,0.4,0.3,0.1,"(0.4136892755870321, 0.43401993562452823, 0.46932882600794734, 0.49654859401051027, 0.09820762876814353, 0.17780424203027118, 0.23326961171261026, 0.27797132020870446, 0.4328097054235312, 0.6616879595257686, 0.8179417272865539, 0.9483986928104574)"
0.25,0.4,0.3,0.2,"(0.41448002567553405, 0.43516252974610065, 0.47096989626478725, 0.4981760673982267, 0.09852814158865633, 0.17745701980804895, 0.23326961171261026, 0.27797132020870446, 0.43432485693868267, 0.6605768484146577, 0.8179417272865539, 0.9483986928104574)"
0.25,0.4,0.3,0.3,"(0.41615989901825196, 0.434019303874215, 0.4704498524197954, 0.49887198788407533, 0.09852814158865633, 0.17755291927894842, 0.23282684759655986, 0.27797132020870446, 0.43432485693868267, 0.660584132796942, 0.8170202576886136, 0.9483986928104574)"
0.25,0.4,0.3,0.4,"(0.41823574752460274, 0.43590842468038776, 0.47077465665169266, 0.49988201474646704, 0.09852814158865633, 0.17829530623081713, 0.2324283620664954, 0.27797132020870446, 0.43432485693868267, 0.6796900813146552, 0.8166826867628073, 0.9483986928104574)"
0.25,0.4,0.3,0.5,"(0.41779731339229, 0.4356791138038421, 0.47037625462401433, 0.4992518946492894, 0.09824565571295012, 0.17760358509791954, 0.23242314067969508, 0.27797132020870446, 0.4330428056566314, 0.6778382294628035, 0.8159611860413066, 0.9483986928104574)"
0.25,0.4,0.3,0.6,"(0.41671754964138097, 0.43301770643293863, 0.46707396571994797, 0.4986526869160529, 0.09804642984774065, 0.17760358509791954, 0.233074444005283, 0.27797132020870446, 0.433632031245857, 0.6778382294628035, 0.8180901300820155, 0.9483986928104574)"
0.25,0.4,0.3,0.7,"(0.41537645278993873, 0.43016918577107294, 0.4679372739841233, 0.4994600091355467, 0.09804642984774065, 0.1765654796848141, 0.23370104534698727, 0.27797132020870446, 0.433632031245857, 0.6762903410766797, 0.8205039744076245, 0.9483986928104574)"
0.25,0.4,0.3,0.8,"(0.4113064891298254, 0.4288091416970153, 0.46675912642169, 0.496014610547152, 0.09842363201065711, 0.17702336596716847, 0.23370104534698727, 0.27797132020870446, 0.4337181869202479, 0.6768377266975948, 0.8205039744076245, 0.9483986928104574)"
0.25,0.4,0.3,0.9,"(0.4113064891298254, 0.4287252359156934, 0.4638059162789087, 0.4988940100798436, 0.09748975909200668, 0.17602988821268448, 0.23370104534698727, 0.27797132020870446, 0.4287637051275308, 0.6733415047231119, 0.8205039744076245, 0.9483986928104574)"
0.25,0.4,0.3,1.0,"(0.40966810951081495, 0.4286719715385207, 0.4669086887828631, 0.4978036043015018, 0.09715642575867335, 0.17593274188602995, 0.2329457167383978, 0.27797132020870446, 0.42724855361237934, 0.6725224164040235, 0.8178777117813619, 0.9483986928104574)"
0.25,0.4,0.4,0.0,"(0.4231478351467569, 0.4322675334675811, 0.46605786440169966, 0.49591903687375904, 0.09682077278694792, 0.17635027340907164, 0.23355696803444934, 0.27797132020870446, 0.4093748763637021, 0.6584239087617179, 0.819052838397665, 0.9483986928104574)"
0.25,0.4,0.4,0.1,"(0.4234385153324202, 0.4351053255542016, 0.4710497212203352, 0.49715722277287483, 0.09819493103610617, 0.17777753262856175, 0.23355696803444934, 0.27797132020870446, 0.4283652609790867, 0.662091999929809, 0.819052838397665, 0.9483986928104574)"
0.25,0.4,0.4,0.2,"(0.42361238770282095, 0.4356653014947567, 0.47277033206104696, 0.49832784332594515, 0.0984965759320907, 0.17777753262856175, 0.23348704685468835, 0.27797132020870446, 0.43392081653464226, 0.662091999929809, 0.8183313376761642, 0.9483986928104574)"
0.25,0.4,0.4,0.3,"(0.4209575345999826, 0.4355451088096032, 0.47421239742008886, 0.4997681520733159, 0.0984965759320907, 0.17820022948508213, 0.23311420391839896, 0.27797132020870446, 0.43392081653464226, 0.6633813355941449, 0.8181313687997248, 0.9483986928104574)"
